report_dt,division_name,val,rate
2017-11,2-5,1.541222,0.0825
2017-11,2-6,1.957021,0.0825
2017-11,2-7,2.614544,0.0825
2017-11,2-8,2.116737,0.0825
2017-11,2-9,2.082969,0.0825
2017-11,3-1,2.250729,0.0825
2017-11,3-2,2.260862,0.0825
2017-11,3-3,3.47993,0.0825
2017-11,3-4,2.41023,0.0825
2017-11,4-2,1.951941,0.0825
2017-11,5-1,0.696301,0.0825
2017-11,5-10,1.879218,0.0825
2017-11,5-11,2.498255,0.0825
2017-11,5-12,2.429065,0.0825
2017-11,5-13,2.176036,0.0825
2017-11,5-14,2.152477,0.0825
2017-11,5-15,0.015794,0.0825
2017-11,5-2,2.07074,0.0825
2017-11,5-3,2.620509,0.0825
2017-11,5-4,2.804215,0.0825
2017-11,5-5,2.652925,0.0825
2017-11,5-6,2.531379,0.0825
2017-11,5-7,2.364597,0.0825
2017-11,5-8,1.930013,0.0825
2017-11,5-9,2.013452,0.0825
2017-11,6-1,1.704946237006523,0.0825
2017-11,6-10,2.418386,0.0825
2017-11,6-2,2.354543,0.0825
2017-11,6-3,2.889576,0.0825
2017-11,6-4,2.626292,0.0825
2017-11,6-5,2.372223,0.0825
2017-11,6-6,2.203832,0.0825
2017-11,6-7,2.267495,0.0825
2017-11,6-8,2.305748,0.0825
2017-11,6-9,2.650892,0.0825
2017-11,7-1,1.953443,0.0825
2017-11,7-2,3.13271,0.0825
2017-11,7-3,2.332141,0.0825
2017-11,7-4,1.960352,0.0825
2017-11,7-5,1.792544,0.0825
2017-11,7-6,2.169369,0.0825
2017-11,7-7,2.258992,0.0825
2017-11,7-8,2.184567,0.0825
2017-11,8-1,2.669127,0.0825
2017-11,8-10,2.129193,0.0825
2017-11,8-11,4.520395,0.0825
2017-11,8-2,2.222382,0.0825
2017-11,8-3,2.378725,0.0825
2017-11,8-4,2.777903,0.0825
2017-11,8-5,2.724231,0.0825
2017-11,8-6,2.848211,0.0825
2017-11,8-7,2.601138,0.0825
2017-11,8-8,2.534055,0.0825
2017-11,8-9,3.118815,0.0825
2017-11,9-1,2.483354,0.0825
2017-11,9-2,2.530324,0.0825
2017-11,9-3,2.130739,0.0825
2017-11,9-4,2.101905,0.0825
2017-11,9-5,2.192497,0.0825
2017-11,9-6,2.375034,0.0825
2017-11,9-7,2.260039,0.0825
2017-11,9-8,2.16707,0.0825
2017-12,1-1,2.368013,0.0775
2017-12,1-2,2.374224,0.0775
2017-12,1-3,2.365083,0.0775
2017-12,1-4,2.661546,0.0775
2017-12,1-5,2.567046,0.0775
2017-12,1-6,2.183109,0.0775
2017-12,10-1,1.813516,0.0775
2017-12,10-10,2.570117,0.0775
2017-12,10-2,2.681002,0.0775
2017-12,10-3,1.645567,0.0775
2017-12,10-4,2.012515,0.0775
2017-12,10-5,2.463785,0.0775
2017-12,10-6,2.463,0.0775
2017-12,10-7,1.68898,0.0775
2017-12,10-8,2.4363,0.0775
2017-12,10-9,2.704412,0.0775
2017-12,11-1,1.585977,0.0775
2017-12,11-2,2.322888,0.0775
2017-12,11-3,1.983992,0.0775
2017-12,11-4,2.085513,0.0775
2017-12,11-5,2.209499,0.0775
2017-12,11-6,2.258093,0.0775
2017-12,11-7,1.537576,0.0775
2017-12,11-8,2.136787,0.0775
2017-12,2-1,1.665788,0.0775
2017-12,2-2,1.861796,0.0775
2017-12,2-3,1.88215,0.0775
2017-12,2-4,2.240071,0.0775
2017-12,2-5,1.57504,0.0775
2017-12,2-6,2.046728,0.0775
2017-12,2-7,2.731804,0.0775
2017-12,2-8,2.189961,0.0775
2017-12,2-9,2.144687,0.0775
2017-12,3-1,2.356558,0.0775
2017-12,3-2,2.375094,0.0775
2017-12,3-3,3.645679,0.0775
2017-12,3-4,2.531547,0.0775
2017-12,4-2,2.007703,0.0775
2017-12,5-1,0.705447,0.0775
2017-12,5-10,1.942352,0.0775
2017-12,5-11,2.57692,0.0775
2017-12,5-12,2.513631,0.0775
2017-12,5-13,2.249344,0.0775
2017-12,5-14,2.218956,0.0775
2017-12,5-15,0.01578,0.0775
2017-12,5-2,2.155477,0.0775
2017-12,5-3,2.725684,0.0775
2017-12,5-4,2.918912,0.0775
2017-12,5-5,2.753034,0.0775
2017-12,5-6,2.619324,0.0775
2017-12,5-7,2.450416,0.0775
2017-12,5-8,1.993788,0.0775
2017-12,5-9,2.083043,0.0775
2017-12,6-1,1.9435532849237114,0.0775
2017-12,6-10,2.512001,0.0775
2017-12,6-2,2.453553,0.0775
2017-12,6-3,3.053132,0.0775
2017-12,6-4,2.745205,0.0775
2017-12,6-5,2.466862,0.0775
2017-12,6-6,2.288244,0.0775
2017-12,6-7,2.35488,0.0775
2017-12,6-8,2.399756,0.0775
2017-12,6-9,2.728974,0.0775
2017-12,7-1,2.021695,0.0775
2017-12,7-2,3.431704,0.0775
2017-12,7-3,2.433092,0.0775
2017-12,7-4,2.025733,0.0775
2017-12,7-5,1.848915,0.0775
2017-12,7-6,2.225738,0.0775
2017-12,7-7,2.331778,0.0775
2017-12,7-8,2.268466,0.0775
2017-12,8-1,2.777724,0.0775
2017-12,8-10,2.227018,0.0775
2017-12,8-11,4.78324,0.0775
2017-12,8-2,2.305484,0.0775
2017-12,8-3,2.505373,0.0775
2017-12,8-4,2.950897,0.0775
2017-12,8-5,2.855685,0.0775
2017-12,8-6,2.98359,0.0775
2017-12,8-7,2.717779,0.0775
2017-12,8-8,2.71917,0.0775
2017-12,8-9,3.350089,0.0775
2017-12,9-1,2.559997,0.0775
2017-12,9-2,2.61316,0.0775
2017-12,9-3,2.228348,0.0775
2017-12,9-4,2.20157,0.0775
2017-12,9-5,2.293075,0.0775
2017-12,9-6,2.473031,0.0775
2017-12,9-7,2.349268,0.0775
2017-12,9-8,2.27882,0.0775
2018-01,1-1,2.381413,0.0775
2018-01,1-2,2.406947,0.0775
2018-01,1-3,2.367206,0.0775
2018-01,1-4,2.671998,0.0775
2018-01,1-5,2.589702,0.0775
2018-01,1-6,2.20941,0.0775
2018-01,10-1,1.826507,0.0775
2018-01,10-10,2.615721,0.0775
2018-01,10-2,2.707208,0.0775
2018-01,10-3,1.634131,0.0775
2018-01,10-4,2.015489,0.0775
2018-01,10-5,2.460066,0.0775
2018-01,10-6,2.473232,0.0775
2018-01,10-7,1.696386,0.0775
2018-01,10-8,2.478671,0.0775
2018-01,10-9,2.765973,0.0775
2018-01,11-1,1.581538,0.0775
2018-01,11-2,2.326903,0.0775
2018-01,11-3,2.004421,0.0775
2018-01,11-4,2.083844,0.0775
2018-01,11-5,2.233923,0.0775
2018-01,11-6,2.269627,0.0775
2018-01,11-7,1.534928,0.0775
2018-01,11-8,2.142841,0.0775
2018-01,2-1,1.646728,0.0775
2018-01,2-2,1.908922,0.0775
2018-01,2-3,1.938291,0.0775
2018-01,2-4,2.286046,0.0775
2018-01,2-5,1.598706,0.0775
2018-01,2-6,2.067747,0.0775
2018-01,2-7,2.787933,0.0775
2018-01,2-8,2.194304,0.0775
2018-01,2-9,2.182508,0.0775
2018-01,3-1,2.351191,0.0775
2018-01,3-2,2.35898,0.0775
2018-01,3-3,3.640703,0.0775
2018-01,3-4,2.566922,0.0775
2018-01,4-2,2.042765,0.0775
2018-01,5-1,0.747861,0.0775
2018-01,5-10,1.946269,0.0775
2018-01,5-11,2.603503,0.0775
2018-01,5-12,2.534695,0.0775
2018-01,5-13,2.291278,0.0775
2018-01,5-14,2.22056,0.0775
2018-01,5-15,0.01736,0.0775
2018-01,5-2,2.183502,0.0775
2018-01,5-3,2.760573,0.0775
2018-01,5-4,2.963465,0.0775
2018-01,5-5,2.784121,0.0775
2018-01,5-6,2.662463,0.0775
2018-01,5-7,2.461169,0.0775
2018-01,5-8,2.031958,0.0775
2018-01,5-9,2.101351,0.0775
2018-01,6-1,1.8455331829392982,0.0775
2018-01,6-10,2.552727,0.0775
2018-01,6-2,2.474432,0.0775
2018-01,6-3,3.107608,0.0775
2018-01,6-4,2.816397,0.0775
2018-01,6-5,2.512673,0.0775
2018-01,6-6,2.321617,0.0775
2018-01,6-7,2.375899,0.0775
2018-01,6-8,2.444671,0.0775
2018-01,6-9,2.770127,0.0775
2018-01,7-1,2.059039,0.0775
2018-01,7-2,3.292928,0.0775
2018-01,7-3,2.496769,0.0775
2018-01,7-4,2.047718,0.0775
2018-01,7-5,1.871413,0.0775
2018-01,7-6,2.26338,0.0775
2018-01,7-7,2.332404,0.0775
2018-01,7-8,2.278198,0.0775
2018-01,8-1,2.822956,0.0775
2018-01,8-10,2.123134,0.0775
2018-01,8-11,4.812637,0.0775
2018-01,8-2,2.338142,0.0775
2018-01,8-3,2.533325,0.0775
2018-01,8-4,2.902631,0.0775
2018-01,8-5,2.845023,0.0775
2018-01,8-6,3.053579,0.0775
2018-01,8-7,2.760597,0.0775
2018-01,8-8,2.685865,0.0775
2018-01,8-9,3.409961,0.0775
2018-01,9-1,2.611184,0.0775
2018-01,9-2,2.664557,0.0775
2018-01,9-3,2.239503,0.0775
2018-01,9-4,2.20873,0.0775
2018-01,9-5,2.295483,0.0775
2018-01,9-6,2.489554,0.0775
2018-01,9-7,2.357519,0.0775
2018-01,9-8,2.237664,0.0775
2018-02,1-1,2.133209,0.075
2018-02,1-2,2.142549,0.075
2018-02,1-3,2.107634,0.075
2018-02,1-4,2.405076,0.075
2018-02,1-5,2.29578,0.075
2018-02,1-6,1.966415,0.075
2018-02,10-1,1.606783,0.075
2018-02,10-10,2.346894,0.075
2018-02,10-2,2.436615,0.075
2018-02,10-3,1.450537,0.075
2018-02,10-4,1.806322,0.075
2018-02,10-5,2.191397,0.075
2018-02,10-6,2.205524,0.075
2018-02,10-7,1.495491,0.075
2018-02,10-8,2.226517,0.075
2018-02,10-9,2.472345,0.075
2018-02,11-1,1.416821,0.075
2018-02,11-2,2.033978,0.075
2018-02,11-3,1.796648,0.075
2018-02,11-4,1.859591,0.075
2018-02,11-5,2.00307,0.075
2018-02,11-6,2.022131,0.075
2018-02,11-7,1.356791,0.075
2018-02,11-8,1.856662,0.075
2018-02,2-1,1.489959,0.075
2018-02,2-2,1.703717,0.075
2018-02,2-3,1.723213,0.075
2018-02,2-4,2.0374,0.075
2018-02,2-5,1.428771,0.075
2018-02,2-6,1.832492,0.075
2018-02,2-7,2.491443,0.075
2018-02,2-8,1.950519,0.075
2018-02,2-9,1.94673,0.075
2018-02,3-1,2.095743,0.075
2018-02,3-2,2.094643,0.075
2018-02,3-3,3.231398,0.075
2018-02,3-4,2.308834,0.075
2018-02,4-2,1.829034,0.075
2018-02,5-1,0.654525,0.075
2018-02,5-10,1.734748,0.075
2018-02,5-11,2.316747,0.075
2018-02,5-12,2.243359,0.075
2018-02,5-13,2.047103,0.075
2018-02,5-14,1.976996,0.075
2018-02,5-15,0.011032,0.075
2018-02,5-2,1.933856,0.075
2018-02,5-3,2.494177,0.075
2018-02,5-4,2.667314,0.075
2018-02,5-5,2.509053,0.075
2018-02,5-6,2.391495,0.075
2018-02,5-7,2.220751,0.075
2018-02,5-8,1.818508,0.075
2018-02,5-9,1.878257,0.075
2018-02,6-1,1.6694623200290575,0.075
2018-02,6-10,2.281267,0.075
2018-02,6-2,2.201793,0.075
2018-02,6-3,2.813864,0.075
2018-02,6-4,2.529129,0.075
2018-02,6-5,2.247196,0.075
2018-02,6-6,2.072774,0.075
2018-02,6-7,2.126655,0.075
2018-02,6-8,2.168487,0.075
2018-02,6-9,2.442287,0.075
2018-02,7-1,1.84761,0.075
2018-02,7-2,3.03708,0.075
2018-02,7-3,2.197896,0.075
2018-02,7-4,1.814006,0.075
2018-02,7-5,1.676036,0.075
2018-02,7-6,1.994673,0.075
2018-02,7-7,2.085361,0.075
2018-02,7-8,2.041075,0.075
2018-02,8-1,2.515329,0.075
2018-02,8-10,2.140828,0.075
2018-02,8-11,4.605706,0.075
2018-02,8-2,2.102124,0.075
2018-02,8-3,2.284818,0.075
2018-02,8-4,2.618432,0.075
2018-02,8-5,2.615088,0.075
2018-02,8-6,2.737516,0.075
2018-02,8-7,2.51822,0.075
2018-02,8-8,2.389531,0.075
2018-02,8-9,3.131083,0.075
2018-02,9-1,2.331937,0.075
2018-02,9-2,2.376306,0.075
2018-02,9-3,2.015503,0.075
2018-02,9-4,1.970517,0.075
2018-02,9-5,2.052869,0.075
2018-02,9-6,2.212726,0.075
2018-02,9-7,2.087026,0.075
2018-02,9-8,2.035019,0.075
2018-03,1-1,2.61294,0.0725
2018-03,1-2,2.619977,0.0725
2018-03,1-3,2.587576,0.0725
2018-03,1-4,2.92177,0.0725
2018-03,1-5,2.827571,0.0725
2018-03,1-6,2.400925,0.0725
2018-03,10-1,1.97193,0.0725
2018-03,10-10,2.872432,0.0725
2018-03,10-2,2.943473,0.0725
2018-03,10-3,1.746351,0.0725
2018-03,10-4,2.185132,0.0725
2018-03,10-5,2.669238,0.0725
2018-03,10-6,2.693121,0.0725
2018-03,10-7,1.830642,0.0725
2018-03,10-8,2.746575,0.0725
2018-03,10-9,3.026818,0.0725
2018-03,11-1,1.712059,0.0725
2018-03,11-2,2.60847,0.0725
2018-03,11-3,2.169405,0.0725
2018-03,11-4,2.268345,0.0725
2018-03,11-5,2.445775,0.0725
2018-03,11-6,2.471069,0.0725
2018-03,11-7,1.643212,0.0725
2018-03,11-8,2.379853,0.0725
2018-03,2-1,1.791581,0.0725
2018-03,2-2,2.106984,0.0725
2018-03,2-3,2.141382,0.0725
2018-03,2-4,2.516668,0.0725
2018-03,2-5,1.778202,0.0725
2018-03,2-6,2.256684,0.0725
2018-03,2-7,3.089695,0.0725
2018-03,2-8,2.380852,0.0725
2018-03,2-9,2.396007,0.0725
2018-03,3-1,2.576395,0.0725
2018-03,3-2,2.57225,0.0725
2018-03,3-3,3.98664,0.0725
2018-03,3-4,2.831779,0.0725
2018-03,4-2,2.23226,0.0725
2018-03,5-1,0.800504,0.0725
2018-03,5-10,2.110018,0.0725
2018-03,5-11,2.815865,0.0725
2018-03,5-12,2.752144,0.0725
2018-03,5-13,2.503453,0.0725
2018-03,5-14,2.44129,0.0725
2018-03,5-15,0.020493,0.0725
2018-03,5-2,2.369921,0.0725
2018-03,5-3,3.058836,0.0725
2018-03,5-4,3.273915,0.0725
2018-03,5-5,3.06896,0.0725
2018-03,5-6,2.922692,0.0725
2018-03,5-7,2.669297,0.0725
2018-03,5-8,2.204103,0.0725
2018-03,5-9,2.282546,0.0725
2018-03,6-1,1.770761505044345,0.0725
2018-03,6-10,2.803849,0.0725
2018-03,6-2,2.714975,0.0725
2018-03,6-3,3.440163,0.0725
2018-03,6-4,3.11688,0.0725
2018-03,6-5,2.758877,0.0725
2018-03,6-6,2.535026,0.0725
2018-03,6-7,2.601829,0.0725
2018-03,6-8,2.672619,0.0725
2018-03,6-9,2.999201,0.0725
2018-03,7-1,2.25474,0.0725
2018-03,7-2,3.760295,0.0725
2018-03,7-3,2.727268,0.0725
2018-03,7-4,2.233957,0.0725
2018-03,7-5,2.028052,0.0725
2018-03,7-6,2.449323,0.0725
2018-03,7-7,2.532015,0.0725
2018-03,7-8,2.484956,0.0725
2018-03,8-1,3.112115,0.0725
2018-03,8-10,2.397339,0.0725
2018-03,8-11,5.588331,0.0725
2018-03,8-2,2.564091,0.0725
2018-03,8-3,2.768546,0.0725
2018-03,8-4,3.21102,0.0725
2018-03,8-5,3.205599,0.0725
2018-03,8-6,3.342086,0.0725
2018-03,8-7,3.085938,0.0725
2018-03,8-8,3.012968,0.0725
2018-03,8-9,3.816111,0.0725
2018-03,9-1,2.839827,0.0725
2018-03,9-2,2.910092,0.0725
2018-03,9-3,2.458319,0.0725
2018-03,9-4,2.411507,0.0725
2018-03,9-5,2.496836,0.0725
2018-03,9-6,2.73811,0.0725
2018-03,9-7,2.548756,0.0725
2018-03,9-8,2.470377,0.0725
2018-04,1-1,2.290071,0.075
2018-04,1-2,2.310872,0.075
2018-04,1-3,2.270819,0.075
2018-04,1-4,2.563446,0.075
2018-04,1-5,2.492123,0.075
2018-04,1-6,2.100586,0.075
2018-04,10-1,1.709334,0.075
2018-04,10-10,2.540082,0.075
2018-04,10-2,2.60581,0.075
2018-04,10-3,1.511365,0.075
2018-04,10-4,1.904833,0.075
2018-04,10-5,2.321945,0.075
2018-04,10-6,2.363884,0.075
2018-04,10-7,1.590343,0.075
2018-04,10-8,2.428702,0.075
2018-04,10-9,2.666495,0.075
2018-04,11-1,1.501783,0.075
2018-04,11-2,2.24609,0.075
2018-04,11-3,1.908438,0.075
2018-04,11-4,1.988733,0.075
2018-04,11-5,2.151713,0.075
2018-04,11-6,2.170081,0.075
2018-04,11-7,1.433359,0.075
2018-04,11-8,2.056133,0.075
2018-04,2-1,1.57376,0.075
2018-04,2-2,1.852807,0.075
2018-04,2-3,1.87612,0.075
2018-04,2-4,2.209777,0.075
2018-04,2-5,1.551609,0.075
2018-04,2-6,1.990235,0.075
2018-04,2-7,2.728434,0.075
2018-04,2-8,2.070219,0.075
2018-04,2-9,2.115124,0.075
2018-04,3-1,2.268201,0.075
2018-04,3-2,2.270403,0.075
2018-04,3-3,3.492693,0.075
2018-04,3-4,2.512931,0.075
2018-04,4-2,1.961759,0.075
2018-04,5-1,0.690106,0.075
2018-04,5-10,1.859977,0.075
2018-04,5-11,2.479795,0.075
2018-04,5-12,2.411003,0.075
2018-04,5-13,2.214769,0.075
2018-04,5-14,2.147959,0.075
2018-04,5-15,0.012649,0.075
2018-04,5-2,2.077254,0.075
2018-04,5-3,2.699501,0.075
2018-04,5-4,2.888209,0.075
2018-04,5-5,2.705985,0.075
2018-04,5-6,2.565925,0.075
2018-04,5-7,2.368264,0.075
2018-04,5-8,1.940812,0.075
2018-04,5-9,2.010272,0.075
2018-04,6-1,1.7419942735071383,0.075
2018-04,6-10,2.471193,0.075
2018-04,6-2,2.385655,0.075
2018-04,6-3,3.044203,0.075
2018-04,6-4,2.743272,0.075
2018-04,6-5,2.429262,0.075
2018-04,6-6,2.227952,0.075
2018-04,6-7,2.302197,0.075
2018-04,6-8,2.367408,0.075
2018-04,6-9,2.631155,0.075
2018-04,7-1,1.9972,0.075
2018-04,7-2,3.392001,0.075
2018-04,7-3,2.402024,0.075
2018-04,7-4,1.962347,0.075
2018-04,7-5,1.789625,0.075
2018-04,7-6,2.146157,0.075
2018-04,7-7,2.242461,0.075
2018-04,7-8,2.195213,0.075
2018-04,8-1,2.744261,0.075
2018-04,8-10,2.265734,0.075
2018-04,8-11,5.149741,0.075
2018-04,8-2,2.274369,0.075
2018-04,8-3,2.485081,0.075
2018-04,8-4,2.838829,0.075
2018-04,8-5,2.852446,0.075
2018-04,8-6,2.988179,0.075
2018-04,8-7,2.753843,0.075
2018-04,8-8,2.645307,0.075
2018-04,8-9,3.41653,0.075
2018-04,9-1,2.510152,0.075
2018-04,9-2,2.550489,0.075
2018-04,9-3,2.158469,0.075
2018-04,9-4,2.13537,0.075
2018-04,9-5,2.183127,0.075
2018-04,9-6,2.395913,0.075
2018-04,9-7,2.222263,0.075
2018-04,9-8,2.181828,0.075
2018-05,1-1,2.581078,0.075
2018-05,1-2,2.602131,0.075
2018-05,1-3,2.544398,0.075
2018-05,1-4,2.891425,0.075
2018-05,1-5,2.803475,0.075
2018-05,1-6,2.359992,0.075
2018-05,10-1,1.919964,0.075
2018-05,10-10,2.865569,0.075
2018-05,10-2,2.910428,0.075
2018-05,10-3,1.684126,0.075
2018-05,10-4,2.134201,0.075
2018-05,10-5,2.608799,0.075
2018-05,10-6,2.651126,0.075
2018-05,10-7,1.78682,0.075
2018-05,10-8,2.759462,0.075
2018-05,10-9,3.008881,0.075
2018-05,11-1,1.684458,0.075
2018-05,11-2,2.525954,0.075
2018-05,11-3,2.126103,0.075
2018-05,11-4,2.246613,0.075
2018-05,11-5,2.423285,0.075
2018-05,11-6,2.442399,0.075
2018-05,11-7,1.600606,0.075
2018-05,11-8,2.298224,0.075
2018-05,2-1,1.735165,0.075
2018-05,2-2,2.082765,0.075
2018-05,2-3,2.132265,0.075
2018-05,2-4,2.51157,0.075
2018-05,2-5,1.748128,0.075
2018-05,2-6,2.239732,0.075
2018-05,2-7,3.091409,0.075
2018-05,2-8,2.326643,0.075
2018-05,2-9,2.390689,0.075
2018-05,3-1,2.531939,0.075
2018-05,3-2,2.545764,0.075
2018-05,3-3,3.90004,0.075
2018-05,3-4,2.838317,0.075
2018-05,4-2,2.204912,0.075
2018-05,5-1,0.771087,0.075
2018-05,5-10,2.083882,0.075
2018-05,5-11,2.778724,0.075
2018-05,5-12,2.713168,0.075
2018-05,5-13,2.496324,0.075
2018-05,5-14,2.414221,0.075
2018-05,5-15,0.018944,0.075
2018-05,5-2,2.346986,0.075
2018-05,5-3,3.058859,0.075
2018-05,5-4,3.276412,0.075
2018-05,5-5,3.063341,0.075
2018-05,5-6,2.906998,0.075
2018-05,5-7,2.640711,0.075
2018-05,5-8,2.165943,0.075
2018-05,5-9,2.253597,0.075
2018-05,6-1,1.6493063257269527,0.075
2018-05,6-10,2.795136,0.075
2018-05,6-2,2.687066,0.075
2018-05,6-3,3.41605,0.075
2018-05,6-4,3.13394,0.075
2018-05,6-5,2.742326,0.075
2018-05,6-6,2.515134,0.075
2018-05,6-7,2.586191,0.075
2018-05,6-8,2.823766,0.075
2018-05,6-9,2.945593,0.075
2018-05,7-1,2.249336,0.075
2018-05,7-2,3.811686,0.075
2018-05,7-3,2.698918,0.075
2018-05,7-4,2.210494,0.075
2018-05,7-5,2.010209,0.075
2018-05,7-6,2.411839,0.075
2018-05,7-7,2.509048,0.075
2018-05,7-8,2.472557,0.075
2018-05,8-1,3.096282,0.075
2018-05,8-10,2.428921,0.075
2018-05,8-11,5.770376,0.075
2018-05,8-2,2.562582,0.075
2018-05,8-3,2.770131,0.075
2018-05,8-4,3.214576,0.075
2018-05,8-5,3.205437,0.075
2018-05,8-6,3.352309,0.075
2018-05,8-7,3.112581,0.075
2018-05,8-8,2.91849,0.075
2018-05,8-9,3.869138,0.075
2018-05,9-1,2.827046,0.075
2018-05,9-2,2.87543,0.075
2018-05,9-3,2.434169,0.075
2018-05,9-4,2.389567,0.075
2018-05,9-5,2.470908,0.075
2018-05,9-6,2.699421,0.075
2018-05,9-7,2.50002,0.075
2018-05,9-8,2.445578,0.075
2018-06,1-1,2.407153,0.075
2018-06,1-2,2.434317,0.075
2018-06,1-3,2.3654,0.075
2018-06,1-4,2.706841,0.075
2018-06,1-5,2.624955,0.075
2018-06,1-6,2.202598,0.075
2018-06,10-1,1.767997,0.075
2018-06,10-10,2.686062,0.075
2018-06,10-2,2.715028,0.075
2018-06,10-3,1.561249,0.075
2018-06,10-4,1.982786,0.075
2018-06,10-5,2.418274,0.075
2018-06,10-6,2.455387,0.075
2018-06,10-7,1.651797,0.075
2018-06,10-8,2.600294,0.075
2018-06,10-9,2.800334,0.075
2018-06,11-1,1.56724,0.075
2018-06,11-2,2.388202,0.075
2018-06,11-3,1.999118,0.075
2018-06,11-4,2.109447,0.075
2018-06,11-5,2.263694,0.075
2018-06,11-6,2.277017,0.075
2018-06,11-7,1.491282,0.075
2018-06,11-8,2.159236,0.075
2018-06,2-1,1.616089,0.075
2018-06,2-2,1.941548,0.075
2018-06,2-3,1.983248,0.075
2018-06,2-4,2.342738,0.075
2018-06,2-5,1.608666,0.075
2018-06,2-6,2.08768,0.075
2018-06,2-7,2.890024,0.075
2018-06,2-8,2.141625,0.075
2018-06,2-9,2.244042,0.075
2018-06,3-1,2.379038,0.075
2018-06,3-2,2.375714,0.075
2018-06,3-3,3.630113,0.075
2018-06,3-4,2.661227,0.075
2018-06,4-2,2.04863,0.075
2018-06,5-1,0.745855,0.075
2018-06,5-10,1.954009,0.075
2018-06,5-11,2.593907,0.075
2018-06,5-12,2.513415,0.075
2018-06,5-13,2.347989,0.075
2018-06,5-14,2.256478,0.075
2018-06,5-15,0.012623,0.075
2018-06,5-2,2.195141,0.075
2018-06,5-3,2.858854,0.075
2018-06,5-4,3.06803,0.075
2018-06,5-5,2.862693,0.075
2018-06,5-6,2.710623,0.075
2018-06,5-7,2.472008,0.075
2018-06,5-8,2.047039,0.075
2018-06,5-9,2.098932,0.075
2018-06,6-1,1.7230117921200412,0.075
2018-06,6-10,2.613897,0.075
2018-06,6-2,2.512925,0.075
2018-06,6-3,3.195565,0.075
2018-06,6-4,2.941307,0.075
2018-06,6-5,2.571946,0.075
2018-06,6-6,2.346638,0.075
2018-06,6-7,2.412377,0.075
2018-06,6-8,2.464035,0.075
2018-06,6-9,2.742174,0.075
2018-06,7-1,2.11069,0.075
2018-06,7-2,3.577642,0.075
2018-06,7-3,2.527377,0.075
2018-06,7-4,2.055194,0.075
2018-06,7-5,1.87086,0.075
2018-06,7-6,2.250902,0.075
2018-06,7-7,2.356532,0.075
2018-06,7-8,2.310821,0.075
2018-06,8-1,2.877005,0.075
2018-06,8-10,2.252369,0.075
2018-06,8-11,5.509802,0.075
2018-06,8-2,2.399238,0.075
2018-06,8-3,2.62661,0.075
2018-06,8-4,2.97619,0.075
2018-06,8-5,3.020634,0.075
2018-06,8-6,3.138567,0.075
2018-06,8-7,2.931462,0.075
2018-06,8-8,2.79119,0.075
2018-06,8-9,3.649315,0.075
2018-06,9-1,2.64017,0.075
2018-06,9-2,2.680436,0.075
2018-06,9-3,2.26936,0.075
2018-06,9-4,2.232746,0.075
2018-06,9-5,2.300736,0.075
2018-06,9-6,2.522744,0.075
2018-06,9-7,2.340579,0.075
2018-06,9-8,2.288476,0.075
2018-07,1-1,2.528779,0.075
2018-07,1-2,2.561705,0.075
2018-07,1-3,2.472305,0.075
2018-07,1-4,2.83836,0.075
2018-07,1-5,2.752053,0.075
2018-07,1-6,2.313307,0.075
2018-07,10-1,1.859988,0.075
2018-07,10-10,2.849589,0.075
2018-07,10-2,2.865663,0.075
2018-07,10-3,1.631572,0.075
2018-07,10-4,2.070135,0.075
2018-07,10-5,2.541868,0.075
2018-07,10-6,2.573625,0.075
2018-07,10-7,1.739454,0.075
2018-07,10-8,2.746674,0.075
2018-07,10-9,2.963677,0.075
2018-07,11-1,1.654631,0.075
2018-07,11-2,2.485489,0.075
2018-07,11-3,2.113071,0.075
2018-07,11-4,2.225259,0.075
2018-07,11-5,2.38013,0.075
2018-07,11-6,2.38073,0.075
2018-07,11-7,1.564252,0.075
2018-07,11-8,2.269834,0.075
2018-07,2-1,1.671715,0.075
2018-07,2-2,2.056143,0.075
2018-07,2-3,2.107212,0.075
2018-07,2-4,2.486717,0.075
2018-07,2-5,1.701786,0.075
2018-07,2-6,2.188293,0.075
2018-07,2-7,3.034857,0.075
2018-07,2-8,2.227066,0.075
2018-07,2-9,2.37843,0.075
2018-07,3-1,2.478628,0.075
2018-07,3-2,2.461708,0.075
2018-07,3-3,3.777352,0.075
2018-07,3-4,2.792268,0.075
2018-07,4-2,2.161707,0.075
2018-07,5-1,0.786333,0.075
2018-07,5-10,2.044046,0.075
2018-07,5-11,2.725675,0.075
2018-07,5-12,2.658862,0.075
2018-07,5-13,2.495231,0.075
2018-07,5-14,2.38558,0.075
2018-07,5-15,0.017361,0.075
2018-07,5-2,2.31232,0.075
2018-07,5-3,3.02433,0.075
2018-07,5-4,3.256087,0.075
2018-07,5-5,3.024591,0.075
2018-07,5-6,2.868056,0.075
2018-07,5-7,2.595232,0.075
2018-07,5-8,2.139344,0.075
2018-07,5-9,2.201537,0.075
2018-07,6-1,2.452630115014521,0.075
2018-07,6-10,2.760602,0.075
2018-07,6-2,2.631372,0.075
2018-07,6-3,3.384394,0.075
2018-07,6-4,3.119744,0.075
2018-07,6-5,2.705266,0.075
2018-07,6-6,2.469401,0.075
2018-07,6-7,2.533144,0.075
2018-07,6-8,2.566255,0.075
2018-07,6-9,2.893311,0.075
2018-07,7-1,2.228615,0.075
